ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
MARA,3.8937806133764186,7.13059630738524,-45.39333815120643,122,"Marathon Digital Holdings, Inc.",24.23,1.8199997,0.08121373,11780889,2497982153,8796122,22.41
RELI,8.63764173998045,15.385092592592597,-43.85707016063599,123,"Reliance Global Group, Inc.",5.36,-0.13999987,-0.02545452,257057,59162989,104040,5.5
AEP,23.461538461538467,41.78571428571429,-43.85272846811308,124,"American Electric Power Company, Inc.",95.07,-1.0400009,-0.010820943999999999,2868793,47935434752,3673922,96.11
ACM,22.592592592592588,39.42857142857144,-42.69994632313475,125,AECOM,76.91,1.2600021,0.01665568,767074,11058889728,918517,75.65
AHPI,5.118749999999994,8.869753086419752,-42.289825318393824,126,"Allied Healthcare Products, Inc.",3.2,-0.14999986,-0.044776077,163056,13405214,771955,3.35
ANY,8.34335452466406,14.42687557739144,-42.16797337783208,127,Sphere 3D Corp.,1.83,0.10000002,0.057803483,2607003,66444014,2155014,1.73
BEKE,10.313340097023982,17.63020833333333,-41.501881872123924,128,KE Holdings Inc.,14.89,0,0,118470693,13338420591,43205848,9.06
CAR,8.54165437561456,14.516944444444446,-41.16079724419278,129,"Avis Budget Group, Inc.",281.49,49.859985,0.21525702,3323484,15135012864,919855,231.63
GOOG,4.824784104784108,8.003040293040286,-39.71310991674123,130,Alphabet Inc.,2673.81,80.6001,0.031081207000000003,1599464,1814979543040,1514630,2593.21
DAC,13.549166666666657,21.807102272727285,-37.86810142303174,131,Danaos Corporation,105.83,7.4900055,0.07616439,1046199,2192437760,669521,98.34
SLB,7.843377192982448,12.57299999999999,-37.61729743909604,132,Schlumberger Limited,37.88,0,0,27492890,53525171690,17239005,39.26
NKE,5.703652828652839,9.028368055555557,-36.82520701907885,133,"NIKE, Inc.",125.4,0.21,0.00168,11095932,196527019703,10431259,119.4
NFLX,6.231032002876669,9.797353090172244,-36.40086311549763,134,"Netflix, Inc.",357.53,13.779999,0.040087266,6914575,163194568704,5460640,343.75
RMSL,10.077049185293397,15.752654106950237,-36.02951530023568,135,"REMSleep Holdings, Inc.",0.0199,-0.0005,-0.024509852,16592268,29387458,38868741,0.0204
T,6.31201388888889,9.856242063492072,-35.959224131996,136,AT&T Inc.,23.18,-0.01,-0.00043,37553392,165643682664,35565870,23.09
PG,10.75517857142858,15.767948717948732,-31.79088311477124,137,The Procter & Gamble Company,149.6,-0.16,-0.00107,6908532,362411385373,9868370,150.27
ORGN,12.728617475291992,18.65939110070258,-31.784389926782108,138,"Origin Materials, Inc.",6.09,0.10000038,0.016694555,2151189,879359488,1455574,5.99
WIX,44.99999999999999,65.60000000000001,-31.40243902439026,139,Wix.com Ltd.,84.79,6.8199997,0.08746952999999999,1006360,4745270964,1480448,77.97
GGPI,10.834474994575505,15.42465598240721,-29.75872520636502,140,"Gores Guggenheim, Inc.",10.81,0.12000084,0.011225524,1913873,864000000,1491246,10.69
CGC,5.883361391694741,8.32668732782369,-29.343313132036986,141,Canopy Growth Corporation,6.38,0.5100002,0.0868825,6237385,2510868735,4500131,5.87
CSIQ,6.676909722222213,9.417087132725444,-29.097929878771154,142,Canadian Solar Inc.,33.16,2.4799995,0.08083441000000001,1745665,2150343168,1466435,30.68
ABBV,7.127949735449723,9.785286131996651,-27.15645062087426,143,AbbVie Inc.,156.05,0.16999817,0.0010905707000000001,6880886,276013449216,8384311,155.88
W,9.586363636363625,13.155448717948715,-27.130090034219723,144,Wayfair Inc.,119.15,6.3499985,0.056294312,3622022,9460026728,3182237,112.8
ATER,8.030579632602098,11.015475297821919,-27.09729343962145,145,"Aterian, Inc.",2.35,0.09999991,0.0444444,3017670,124722004,1669123,2.25
TWTR,3.143317307692306,4.306385649497901,-27.007993163389866,146,"Twitter, Inc.",35.52,0.15,0.00424,25191007,28318678041,14677991,33.97
ISPO,5.342169152801679,7.301053708695204,-26.830162248506507,147,Inspirato Incorporated,9.4,-0.6500006,-0.06467666999999999,1553599,163185000,1171079,10.05
AMC,6.313921414228596,8.624734239297705,-26.7928583183483,148,"AMC Entertainment Holdings, Inc.",15.23,0,0,39006002,7818019555,40853149,14.48
ACY,1.6666666666666607,2.2625000000000117,-26.335174953960127,149,AeroCentury Corp.,3.04,0.1099999,0.037542627,440055,68739568,356735,2.93
IMMX,11.14975124378108,15.063725490196077,-25.982777294782277,150,"Immix Biopharma, Inc.",2.43,0.3900001,0.19117651,457073,17856000,178614,2.04
INO,8.267360396110401,11.04848049157372,-25.17196910094903,151,"Inovio Pharmaceuticals, Inc.",3.3,0.15999985,0.05095536,5077289,692169535,4023996,3.14
NAK,6.613372555656505,8.822171032245896,-25.036903824648338,152,Northern Dynasty Minerals Ltd.,0.3925,-0.002,-0.00507,7209983,208997969,6570334,0.3991
INMD,6.23636363636364,8.2287037037037,-24.212076884519696,153,InMode Ltd.,37.27,2.5200005,0.072518,2075330,3253279744,2649778,34.75
DIS,6.445339907006575,8.330634920634928,-22.63086825421301,154,The Walt Disney Company,138.69,0.55,0.00398,10623379,251502298981,9834809,134.2
VTNR,7.224175824175827,9.11392028985507,-20.734704776634526,155,"Vertex Energy, Inc.",7.96,-0.1800003,-0.022113059,2604239,505037961,4261154,8.14
SI,22.974074074074057,28.774999999999995,-20.159603565337758,156,Silvergate Capital Corporation,129.56,9.42,0.07840849999999999,756307,4403990528,501241,120.14
H,17.500000000000004,21.866666666666656,-19.969512195121897,157,Hyatt Hotels Corporation,94.05,3.35001,0.036934999999999996,1012137,4733938188,527679,90.7
ENVX,7.138235294117656,8.849266666666654,-19.335289996334915,158,Enovix Corporation,13.93,1.0100002,0.07817339,865790,2017461773,619781,12.92
WOLF,23.950000000000003,29.445555555555547,-18.663446662390072,159,"Wolfspeed, Inc.",99.25,0,0,1963854,12264827186,1795274,91.54
BKKT,5.129511567714684,6.240499220521545,-17.802865020052206,160,"Bakkt Holdings, Inc.",5.24,0.06,0.01158,5914312,296110986,3396836,4.96
JPM,8.862804232804233,10.777686130007558,-17.767096518721704,161,JPMorgan Chase & Co.,138.74,0.34,0.00246,20335684,408668761448,15096604,132.48
ABCB,40.83333333333334,49.499999999999986,-17.508417508417462,162,Ameris Bancorp,48.32,1.07,0.02265,524022,3366787325,366470,47.25
OCGN,7.317236675611616,8.865520570336338,-17.464105829331842,163,"Ocugen, Inc.",2.87,0.15999985,0.05904053,12214782,571533644,13785657,2.71
MRNA,5.750873761785424,6.932573947168041,-17.04561962682478,164,"Moderna, Inc.",169.36,21.240005,0.14339728,13948523,68255465472,13191470,148.12
GNPX,5.063333333333331,6.101562500000002,-17.015791720017138,165,"Genprex, Inc.",2.14,0.12000012,0.059406,292360,102788426,258235,2.02
MVST,5.221546637885921,6.281863425925915,-16.87901687999065,166,"Microvast Holdings, Inc.",7.29,-0.36000013,-0.047058840000000005,1756265,2196773692,989040,7.65
CENN,11.148959875952169,13.358970263713177,-16.543269010516738,167,Cenntro Electric Group Limited,1.42,0.13,0.10077519,6485972,1287327906,4367860,1.29
VXRT,7.134022073544122,8.51393327684995,-16.207681672323126,168,"Vaxart, Inc.",4.73,0.26999998,0.06053811,3307407,593196003,1887702,4.46
UBER,8.485082070707062,10.111358447488584,-16.083658642182243,169,"Uber Technologies, Inc.",32.51,-0.1,-0.00307,34653495,60684146062,33060463,29.8
PTON,6.867730952380957,8.115195530726261,-15.371959598780771,170,"Peloton Interactive, Inc.",23.31,0.69999886,0.030959702,9568117,7050720038,13301717,22.61
ENPH,12.334107728647027,14.495180097680095,-14.908903197269973,171,"Enphase Energy, Inc.",177.21,12.570007,0.07634844,3142530,24661608448,2732349,164.64
MU,14.710132275132292,17.169319517930614,-14.323149151194336,172,"Micron Technology, Inc.",79.67,6.5599976,0.08972777000000001,35465031,89212870656,22850964,73.11
